GPS Time,Device Time,Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),AccX,AccY,AccZ,Actual engine % torque(%),Air Fuel Ratio,Ambient air temp(°C),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average) ,CO₂ in g/km (Instantaneous),Engine Coolant Temperature(°C),Engine Load(%),Engine Load(Absolute)(%),Engine RPM,Fuel used (trip)(gal),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip Distance(km)
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:44.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.73728848,-1.68305159,10.11386299,0.02713925,28.23529434,0.24062379,-0.0769862,0.04686254,-0,-0,24,13.48850918,227.82183838,198.72291565,89,84.31372833,62.35293961,2375,0.17592064,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,117,27.84313774,34.85662079,9.34754658
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:44.616,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.08255238,-1.19102752,8.79601574,-0.02528413,27.84313774,0.23318435,-0.13311753,0.00463441,-0,-0,24,13.48850918,227.82183838,198.72291565,89,83.13725281,63.13725662,2375,0.17592064,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,117,27.84313774,34.85662079,9.34754658
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:45.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,-0.22612174,-1.41864467,8.88215733,0.00894349,27.84313774,0.33398291,-0.10762823,0.04027675,-0,-0,24,13.48850918,227.75692749,207.04788208,89,82.74510193,63.13725662,2408,0.17653342,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,27.84313774,34.85662079,9.37712193
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:45.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.04067798,-1.63040948,9.4555378,-0.06838438,27.84313774,0.19717613,-0.11250656,0.0023172,-0,-0,24,13.48850918,227.69329834,207.33309937,89,82.74510193,61.96078491,2408,0.17696548,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,117,27.84313774,34.85662079,9.37712193
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:46.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.76719874,-0.80189466,9.35862827,0.03127819,27.84313774,0.22635466,-0.09738373,-0.04125239,-0,-0,24,13.48850918,227.69329834,207.33309937,89,82.35294342,61.96078491,2380,0.17696548,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,117,27.84313774,-0,9.40341473
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:46.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.29102704,-0.91944212,10.00139999,0.03176453,28.23529434,0.18461442,-0.08625503,0.02698325,-0,-0,24,13.48850918,227.63053894,207.48377991,89,82.35294342,62.74509811,2366,0.17741355,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,27.84313774,-0,9.4290247
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:47.110,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.06221339,-1.19581306,9.14297485,-0.05322731,28.23529434,0.22001283,-0.14461209,-0.07601056,-0,-0,24,13.48850918,227.63053894,207.48377991,89,83.92156982,63.13725662,2366,0.17741355,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,28.23529434,-0,9.4290247
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:47.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.19740787,-1.25802648,10.74467087,-0.0064285,28.23529434,0.19717613,-0.12933682,0.11799469,-0,-0,24,13.48850918,227.57226562,208.80973816,89,83.92156982,63.13725662,2304,0.17789496,50.51839066,-104.04584503,15,30,11.89309406,-0,116.63999939,117,28.23529434,-0,9.45671463
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:48.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.38913277,-0.55304116,10.41326523,0.02093235,27.84313774,0.21635409,-0.15400289,-0.02231841,-0,-0,24,13.48850918,227.57226562,208.80973816,89,83.92156982,62.74509811,2304,0.17789496,50.51839066,-104.04584503,15,30,11.89309406,-0,116.63999939,117,28.23529434,-0,9.45671463
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:48.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.54346985,-1.11326075,9.79053307,0.01274128,27.84313774,0.24916087,-0.10189619,0.10775022,-0,-0,24,13.48850918,227.48982239,200.85824585,89,83.52941132,62.74509811,2370,0.17844926,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,28.23529434,-0,9.489995
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:49.111,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.37477586,-1.09651101,9.42084217,-0.01477008,27.84313774,0.21525647,-0.11287244,-0.01695217,-0,-0,24,13.48850918,227.40988159,201.51046753,89,83.52941132,61.96078491,2370,0.17891493,50.51839066,-104.04584503,15,30,11.45798111,-0,116.63999939,117,28.23529434,-0,9.489995
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:49.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.09052896,-0.79591262,9.93679428,-0.03114598,27.84313774,0.20623153,-0.08872469,0.03320313,-0,-0,24,13.48850918,227.40988159,201.51046753,89,81.5686264,61.96078491,2434,0.17891493,50.51839066,-104.04584503,15,30,11.45798111,-0,116.63999939,117,27.84313774,-0,9.51644993
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:50.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.49202415,-1.352543,8.63898659,-0.03893326,27.84313774,0.22818404,-0.11750685,0.00719553,-0,-0,24,13.48850918,227.3631897,212.19139099,89,83.52941132,62.35293961,2397,0.17937547,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,27.84313774,-0,9.54319763
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:50.616,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.18983102,-0.72293156,9.5057869,-0.0194529,28.23529434,0.20278622,-0.1290929,0.03661798,-0,-0,24,13.48850918,227.3631897,212.19139099,89,83.52941132,62.74509811,2397,0.17937547,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,28.23529434,-0,9.54319763
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:51.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.86799639,-0.91346002,9.12742233,-0.05394703,28.23529434,0.21781757,-0.14263028,0.008781,-0,-0,24,13.48850918,227.30693054,208.96580505,89,82.35294342,62.74509811,2345,0.17984651,50.51839066,-104.04584503,15,30,11.74805641,-0,116.63999939,117,27.84313774,-0,9.56971741
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:51.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.85962152,-1.27238345,10.3663063,-0.01435239,27.84313774,0.19034646,-0.11543356,0.04320378,-0,-0,24,13.48850918,227.22950745,201.90867615,89,81.96078491,61.96078491,2314,0.18023343,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.84313774,35.30357361,9.59165096
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:52.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.65952176,-1.33459687,9.20638466,-0.01252903,27.05882454,0.22989145,-0.13275166,-0.01646435,-0,-0,24,13.48850918,227.22950745,201.90867615,89,81.96078491,60.7843132,2314,0.18023343,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.45098114,35.30357361,9.59165096
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:52.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.89072824,-1.25324082,9.13340378,-0.02300663,27.05882454,0.23257454,-0.10055465,-0.11543357,-0,-0,24,13.48850918,227.13929749,197.55105591,89,81.96078491,60.7843132,2380,0.18064755,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.45098114,35.30357361,9.59165096
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:53.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.19381863,-0.79232341,8.57198811,-0.00510408,27.45098114,0.28090054,-0.13677627,0.06161941,-0,-0,24,13.48850918,227.13929749,197.55105591,89,81.5686264,60.7843132,2380,0.18064755,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.84313774,35.30357361,9.62718201
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:53.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.02711916,-1.82901382,7.84427071,-0.04952884,27.45098114,0.26370439,-0.08884665,-0.02378188,-0,-0,24,13.48850918,227.05131531,198.10597229,89,80,60.7843132,2413,0.18130152,50.51839066,-104.04584503,15,30,11.31294346,-0,116.63999939,118,27.84313774,35.30357361,9.6562233
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:54.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.1902294,-0.93858469,9.46989441,-0.00204535,27.45098114,0.23550156,-0.09848136,-0.04503306,-0,-0,24,13.48850918,226.98771667,206.00289917,89,80,61.17647171,2394,0.18164015,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.45098114,35.30357361,9.6562233
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:54.616,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,-0.35443684,-0.98285192,9.17886734,-0.01686088,27.45098114,0.14092284,-0.1012864,-0.04161831,-0,-0,24,13.48850918,226.91963196,204.38082886,89,81.5686264,61.5686264,2368,0.18193543,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.45098114,35.30357361,9.67648029
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:55.118,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.4848457,-1.23409832,9.1226368,-0.05348855,27.84313774,0.17851651,-0.1062867,-0.04527707,-0,-0,24,13.48850918,226.91963196,204.38082886,89,82.35294342,61.96078491,2368,0.18193543,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.45098114,-0,9.69447517
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:55.616,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.28743783,-0.71336025,9.97268677,0.01640276,27.84313774,0.28882784,-0.20525588,0.11860451,-0,-0,24,13.48850918,226.84527588,202.16114807,89,81.96078491,61.96078491,2355,0.18236913,50.51839066,-104.04584503,15,30,11.60301876,-0,116.63999939,118,27.45098114,-0,9.71912384
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:56.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.36041892,-1.14676023,12.20638657,-0.02402866,27.05882454,0.2128173,-0.08564524,-0.21062203,-0,-0,24,13.48850918,226.76052856,198.53817749,89,80,60.7843132,2370,0.18267924,50.51839066,-104.04584503,15,30,11.45798111,-0,116.63999939,118,27.45098114,-0,9.7379055
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:56.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.78634137,-1.56341052,9.4052887,-0.01073537,26.27450943,0.20498148,-0.10872585,0.02649542,-0,-0,24,13.48850918,226.76052856,198.53817749,89,80,55.29411697,2370,0.18267924,50.51839066,-104.04584503,15,30,11.45798111,-0,116.63999939,118,27.45098114,-0,9.7379055
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:57.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.31306148,-1.27477622,8.37099075,-0.03913657,26.27450943,0.22281788,-0.10921369,0.04491116,-0,-0,24,13.48850918,226.64230347,187.15699768,89,80,55.29411697,2382,0.18309656,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,27.45098114,-0,9.77366638
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:57.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.56021959,-1.94028008,10.42522907,-0.00451212,25.09803963,0.20181055,-0.10311577,-0.04356959,-0,-0,24,13.48850918,226.64230347,187.15699768,89,71.37255096,54.90196228,2382,0.18309656,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.09803963,-0,9.77366638
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:58.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.0418744,-1.22093773,8.99342346,-0.0489306,25.09803963,0.25879559,-0.14875868,-0.06222924,-0,-0,24,13.48850918,226.52761841,188.10462952,89,72.94117737,54.90196228,2376,0.18366265,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.09803963,-0,9.80169106
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:58.616,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.77318084,-1.55144644,9.88654518,0.00231395,25.09803963,0.31590256,-0.1592471,0.01207385,-0,-0,24,13.48850918,226.41218567,187.6308136,89,72.94117737,54.50980377,2376,0.18406057,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.49019623,-0,9.80169106
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:59.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.45373899,-0.97686982,9.87458038,0.01936162,25.09803963,0.23842853,-0.15558834,-0.02353796,-0,-0,24,13.48850918,226.29956055,188.34153748,89,71.76470947,54.50980377,2385,0.18432395,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.09803963,-0,9.82633972
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:22:59.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.00917292,-0.90269232,9.1238327,-0.0063396,25.09803963,0.29626727,-0.10445731,0.16217411,-0,-0,24,13.48850918,226.29956055,188.34153748,89,72.54901886,54.50980377,2379,0.18432395,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.49019623,-0,9.84325314
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:00.114,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.02991028,-1.02113712,9.21117115,-0.02115152,25.09803963,0.18010198,-0.10518907,-0.03832536,-0,-0,24,13.48850918,226.18618774,187.86772156,89,72.54901886,54.11764526,2404,0.18472034,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.49019623,-0,9.86862278
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:00.616,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.6655038,-1.25443733,9.2988081,-0.04586978,25.49019623,0.27968094,-0.0843037,0.0347886,-0,-0,24,13.48850918,226.18618774,187.86772156,89,72.54901886,54.90196228,2404,0.18472034,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.49019623,-0,9.86862278
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:01.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.44376934,-1.13120687,9.81924725,-0.01265556,25.49019623,0.285413,-0.11811664,0.00292703,-0,-0,24,13.48850918,226.07929993,189.84194946,89,72.54901886,54.90196228,2424,0.18518454,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,118,25.49019623,-0,9.86862278
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:01.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.63559353,-0.83060855,9.31675434,0.00396532,25.09803963,0.24184339,-0.08576719,-0.02756255,-0,-0,24,13.48850918,225.97294617,189.8127594,89,72.15686035,54.50980377,2401,0.18560198,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.49019623,43.54327011,9.90690517
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:02.119,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.46211389,-1.6184454,9.07477951,-0.01830971,25.09803963,0.21989086,-0.12677568,-0.04417942,-0,-0,24,13.48850918,225.97294617,189.8127594,89,72.15686035,54.50980377,2401,0.18560198,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.49019623,43.54327011,9.92439175
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:02.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.31495529,-1.28554392,7.76171827,-0.03791606,25.09803963,0.22147635,-0.08320607,-0.03820345,-0,-0,24,13.48850918,225.86193848,188.01173401,89,73.33333588,53.33333206,2392,0.18600304,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.49019623,43.54327011,9.95149708
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:03.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.49680981,-0.70139611,9.95234776,0.02509487,25.09803963,0.26013711,-0.16205214,0.05637527,-0,-0,24,13.48850918,225.86193848,188.01173401,89,73.33333588,54.11764526,2392,0.18600304,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.09803963,43.54327011,9.95149708
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:03.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.52193445,-1.65553415,9.79651546,0.01293654,25.09803963,0.26111278,-0.1232389,0.0347886,-0,-0,24,13.48850918,225.74954224,187.30697632,89,72.94117737,54.11764526,2387,0.18643506,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.09803963,43.54327011,9.98151112
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:04.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.45852464,-2.30309176,11.55763245,-0.01918231,25.09803963,0.20351797,-0.12250715,-0.06613191,-0,-0,24,13.48850918,225.74954224,187.30697632,89,72.94117737,53.72549057,2387,0.18643506,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.49019623,43.54327011,9.98151112
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:04.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.68105716,-0.69302124,8.9599247,-0.03453469,25.09803963,0.15546638,-0.14753909,-0.05820456,-0,-0,24,13.48850918,225.63664246,186.91545105,89,72.94117737,53.72549057,2390,0.1870265,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,25.49019623,-0,10.02114487
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:05.116,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.42741793,-2.04466701,10.82483101,-0.00503247,25.09803963,0.24318492,-0.13397123,0.1708331,-0,-0,24,13.48850918,225.63664246,186.91545105,89,73.33333588,53.72549057,2390,0.1870265,50.51839066,-104.04584503,15,30,10.73279285,-0,116.63999939,119,24.31372643,-0,10.02114487
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:05.612,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.66430742,-1.6184454,9.68524837,0.01006866,23.52941132,0.25330746,-0.10409144,0.01646435,-0,-0,24,13.48850918,225.48843384,174.50506592,89,73.33333588,47.05882263,2390,0.18762615,50.51839066,-104.04584503,15,30,10.00760365,-0,116.63999939,119,24.31372643,-0,10.02114487
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:06.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.0438689,-1.08933246,9.42562771,-0.03578248,23.52941132,0.21379296,-0.11689706,-0.08040106,-0,-0,24,13.48850918,225.48843384,174.50506592,89,61.96078491,47.05882263,2409,0.18762615,50.51839066,-104.04584503,15,30,10.00760365,-0,116.63999939,119,23.92156982,-0,10.05889416
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:06.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.90388876,-1.71056914,10.0779705,0.01331898,23.92156982,0.25721014,-0.1659548,0.00195139,-0,-0,24,13.48850918,225.34509277,175.89234924,89,61.96078491,47.05882263,2391,0.18802555,50.51839066,-104.04584503,15,30,10.00760365,-0,116.63999939,119,23.92156982,-0,10.0854044
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:07.121,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.41904306,-1.26999056,8.34227657,-0.13194937,23.92156982,0.21976891,-0.13055639,-0.12689769,-0,-0,24,13.48850918,225.20608521,177.10820007,89,62.74509811,48.23529434,2391,0.18834738,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,119,23.92156982,-0,10.0854044
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:07.610,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,1.13359976,-1.36570358,9.34786034,0.01122554,23.92156982,0.24708757,-0.13019052,0.01963529,-0,-0,24,13.48850918,225.20608521,177.10820007,89,63.13725662,48.23529434,2391,0.18834738,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,119,23.92156982,-0,10.10814667
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:08.111,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.6655038,-1.54785717,9.41485977,-0.02831168,23.92156982,0.29041329,-0.07710816,-0.05137495,-0,-0,24,13.48850918,225.06787109,177.10820007,89,63.13725662,47.45098114,2387,0.18877,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,119,23.92156982,-0,10.10814667
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:08.613,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.1698904,-1.30109727,11.07039356,-0.01513979,23.92156982,0.20327404,-0.08393782,-0.09592019,-0,-0,24,13.48850918,225.06787109,177.10820007,89,63.92156982,47.45098114,2387,0.18877,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,119,23.92156982,-0,10.13720226
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:09.116,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.73848486,-1.47846532,9.71276665,0.01588736,23.92156982,0.20315209,-0.12506826,-0.01695217,-0,-0,24,13.48850918,224.92961121,176.81190491,89,63.92156982,48.23529434,2392,0.18930759,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,119,23.92156982,-0,10.13720226
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:09.615,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.87637126,-1.07976127,9.857831,0.03030884,23.52941132,0.26626551,-0.13653237,0.01926947,-0,-0,24,13.48850918,224.92961121,176.81190491,89,64.70588684,47.45098114,2392,0.18930759,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,119,23.92156982,-0,10.17300129
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:10.115,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.73369926,-1.34656096,9.14177895,-0.03751971,23.92156982,0.21050008,-0.07710816,-0.05222869,-0,-0,24,13.48850918,224.78594971,174.65110779,89,62.35294342,47.45098114,2392,0.18963166,50.51839066,-104.04584503,15,30,10.00760365,-0,116.63999939,118,23.92156982,-0,10.19469357
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:10.614,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.60687965,-0.65832531,9.87099171,0.01431904,23.92156982,0.26172259,-0.1519296,0.02515396,-0,-0,24,13.48850918,224.65460205,178.68382263,89,63.13725662,48.23529434,2420,0.18995363,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,118,23.92156982,-0,10.21662235
Sun Aug 29 15:22:31 CST 2021,29-Aug.-2021 15:23:11.116,-104.04584823,50.51839115,32.4,3.7900925,669.7000732422,67.6,0.36161533,-1.56699967,8.26570702,0.00646362,23.92156982,0.26968038,-0.17278448,0.09031013,-0,-0,25,13.48850918,224.529953,180.7754364,89,63.13725662,48.23529434,2420,0.19033061,50.51839066,-104.04584503,15,30,10.1526413,-0,116.63999939,118,23.92156982,-0,10.21662235
